sample_id,episode_name,task_type,port_name,target_module_name,left_image,center_image,right_image,x_m,y_m,z_m,xy_m,x_mm,y_mm,z_mm,xy_mm,collect_pattern,collect_local_x_mm,collect_local_y_mm,collect_radius_mm,left_confidence,center_confidence,right_confidence,yolo_multiview_detect_count,triangulation_valid
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000027,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000027_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000027_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000027_right.png,0.00021500364968923315,-0.00226356279409231,-0.016895456798649677,0.002273750886130377,0.21500364968923313,-2.26356279409231,-16.895456798649676,2.2737508861303772,gaussian,-5.833400581061593,-4.250612159608667,7.217774315572826,0.8914762735366821,0.8815715312957764,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000028,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000028_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000028_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000028_right.png,-7.105692782274607e-05,-0.0035266607700733987,-0.01697521120090837,0.003527376542724962,-0.07105692782274607,-3.526660770073399,-16.97521120090837,3.5273765427249617,gaussian,-1.1041303091148573,-0.9986358174792762,1.4887502260146168,0.8914762735366821,0.8815715312957764,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000029,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000029_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000029_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000029_right.png,-9.321206752614242e-05,-0.004032028728859278,-0.0170255905503188,0.00403310601892376,-0.09321206752614242,-4.032028728859277,-17.0255905503188,4.03310601892376,gaussian,2.1970612357554176,1.3532989985824475,2.580406218645308,0.8914762735366821,0.8815715312957764,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000030,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000030_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000030_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000030_right.png,0.0005585376733804724,-0.0037953871879461303,-0.017106765822504578,0.003836264881236814,0.5585376733804723,-3.7953871879461305,-17.106765822504578,3.8362648812368136,gaussian,-1.7793252933893184,-5.214506333306839,5.509725474085994,0.8914762735366821,0.8815715312957764,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000031,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000031_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000031_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000031_right.png,0.0011304559432790797,-0.0034908365628367995,-0.01703495848711356,0.0036693147245954842,1.1304559432790797,-3.4908365628367997,-17.03495848711356,3.669314724595484,gaussian,7.793325702065409,-0.9566512211141004,7.851821894142302,0.8965075016021729,0.8592039942741394,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000032,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000032_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000032_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000032_right.png,0.0021234311661116156,-0.002989527620266922,-0.017028386565945144,0.003666910867413189,2.1234311661116156,-2.989527620266922,-17.028386565945144,3.666910867413189,gaussian,5.482148390653946,-1.1718067443849527,5.605986266780869,0.8965075016021729,0.8592039942741394,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000033,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000033_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000033_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000033_right.png,0.003624804271208816,-0.00211400067102656,-0.017036267735139714,0.004196213154937964,3.624804271208816,-2.11400067102656,-17.036267735139713,4.196213154937964,gaussian,-1.4704641722352314,5.358028806807536,5.556144128476766,0.8965075016021729,0.8592039942741394,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000034,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000034_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000034_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000034_right.png,0.004338120839913787,-0.000980023321158225,-0.017177630561968485,0.004447441751356424,4.338120839913787,-0.980023321158225,-17.177630561968485,4.447441751356424,gaussian,5.740720161411946,2.9979033447891634,6.476364137101901,0.8965075016021729,0.8592039942741394,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000035,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000035_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000035_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000035_right.png,0.004685962403820813,0.0004841804231211132,-0.01725401810263486,0.004710910138408062,4.685962403820813,0.4841804231211132,-17.25401810263486,4.710910138408062,gaussian,2.548041165151925,3.4474006473486516,4.286850242619711,0.8965075016021729,0.8592039942741394,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000036,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000036_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000036_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000036_right.png,0.004853456686217534,0.001816255382324417,-0.017255416964658123,0.005182164163630105,4.853456686217534,1.816255382324417,-17.255416964658124,5.182164163630104,gaussian,9.830504354924818,14.401123219484939,17.436489493444032,0.8965075016021729,0.8592039942741394,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000037,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000037_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000037_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000037_right.png,0.00520996621851277,0.003966290088839248,-0.01740074239945058,0.0065479160858145325,5.20996621851277,3.9662900888392483,-17.400742399450582,6.547916085814532,gaussian,3.345050555112533,-5.8115490550260445,6.705480268797514,0.0,0.0,0.0,0,False
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000038,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000038_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000038_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000038_right.png,0.0051935470931415186,0.004999877215638775,-0.017238175670061237,0.007209140280237476,5.193547093141518,4.999877215638775,-17.23817567006124,7.2091402802374756,gaussian,13.34469852099084,1.6507035268176267,13.44640475181315,0.8772767782211304,0.8644165992736816,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000039,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000039_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000039_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000039_right.png,0.005311289817485742,0.005249951503685115,-0.01722333209237841,0.007468051306490424,5.311289817485742,5.249951503685115,-17.22333209237841,7.468051306490424,gaussian,9.799436632857985,-4.097143218448116,10.621466041647661,0.8772767782211304,0.8644165992736816,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000040,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000040_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000040_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000040_right.png,0.005577242537682184,0.00459525889803748,-0.01706661071426769,0.007226481762526233,5.577242537682184,4.59525889803748,-17.06661071426769,7.226481762526233,gaussian,4.410083797762539,1.0471522738522374,4.532699746058806,0.8772767782211304,0.8644165992736816,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000041,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000041_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000041_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000041_right.png,0.0051876948690338254,0.0034517088958244627,-0.016944681009818503,0.0062310891789247895,5.187694869033826,3.4517088958244626,-16.944681009818503,6.2310891789247895,gaussian,6.266103804612382,6.605483550358859,9.104749849624604,0.8772767782211304,0.8644165992736816,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000042,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000042_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000042_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000042_right.png,0.004486177807280624,0.0027710208384223835,-0.01691537513515762,0.005272982818624415,4.486177807280624,2.7710208384223836,-16.91537513515762,5.272982818624414,gaussian,-1.771710343272119,-1.4346199241357487,2.2797131107191255,0.8772767782211304,0.8644165992736816,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000043,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000043_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000043_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000043_right.png,0.002975507787369929,0.0019421515192842604,-0.01674023170672068,0.003553251907275538,2.9755077873699287,1.9421515192842604,-16.740231706720678,3.553251907275538,gaussian,2.490429310148094,-4.830592764886671,5.434782848377675,0.8772767782211304,0.8644165992736816,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000044,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000044_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000044_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000044_right.png,0.0012757435905964406,0.0006814479310947482,-0.0166231236437198,0.0014463377861831624,1.2757435905964407,0.6814479310947482,-16.6231236437198,1.4463377861831623,gaussian,5.591104843676288,-4.935476831059935,7.4578404999644405,0.8772767782211304,0.8644165992736816,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000045,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000045_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000045_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000045_right.png,-1.051060668595629e-05,-0.0007737007070461144,-0.01655389219362233,0.0007737720962509337,-0.01051060668595629,-0.7737007070461144,-16.55389219362233,0.7737720962509337,gaussian,-3.649205417592568,8.326011813785248,9.090609050172517,0.8918784260749817,0.8385603427886963,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000046,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000046_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000046_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000046_right.png,-0.001250578754972544,-0.001487628304677376,-0.016693581524475826,0.0019434467307507973,-1.250578754972544,-1.487628304677376,-16.693581524475828,1.9434467307507972,gaussian,11.337241329000255,-2.417301535354428,11.59208297351336,0.8918784260749817,0.8385603427886963,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000047,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000047_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000047_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000047_right.png,-0.0017024830904535243,-0.0015378061395922688,-0.016768728578512568,0.0022941875242115366,-1.7024830904535242,-1.5378061395922689,-16.76872857851257,2.294187524211537,gaussian,6.965163744099806,2.5310196551375372,7.410773675994631,0.8918784260749817,0.8385603427886963,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000048,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000048_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000048_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000048_right.png,-0.0012683364298501055,-0.001295859819027939,-0.016899556261032418,0.0018132650026557162,-1.2683364298501054,-1.295859819027939,-16.89955626103242,1.8132650026557162,gaussian,3.657762524225259,-3.1273217822900103,4.812418125393128,0.8918784260749817,0.8385603427886963,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000049,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000049_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000049_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000049_right.png,-0.0009299551306522262,-0.0011993548006814026,-0.01690369757134865,0.0015176522931633339,-0.9299551306522262,-1.1993548006814025,-16.90369757134865,1.5176522931633338,gaussian,-9.517780773186036,-3.8931822005648358,10.283239688601284,0.8918784260749817,0.8385603427886963,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000050,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000050_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000050_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000050_right.png,-0.0021945235587133216,-0.001772235241697416,-0.016837501008220332,0.0028207714196052964,-2.1945235587133216,-1.772235241697416,-16.837501008220332,2.8207714196052964,gaussian,-13.858353051902409,7.162329702168494,15.599772949429033,0.8918784260749817,0.8385603427886963,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000051,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000051_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000051_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000051_right.png,-0.004824803447732629,-0.0019336051380588835,-0.016922639152961595,0.005197841584656113,-4.824803447732629,-1.9336051380588835,-16.922639152961594,5.197841584656113,gaussian,-8.480220267296438,2.8157344350360733,8.935462841426471,0.0,0.0,0.0,0,False
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000052,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000052_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000052_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000052_right.png,-0.007160629872766122,-0.001335985922454752,-0.01701153452429006,0.007284193748092362,-7.160629872766123,-1.335985922454752,-17.01153452429006,7.2841937480923615,gaussian,-3.4013947072357666,-4.660096248001266,5.769400575020508,0.889639675617218,0.8633802533149719,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000053,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000053_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000053_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000053_right.png,-0.00850682832718288,-0.0008890099270328984,-0.01685840288619379,0.008553155373224791,-8.50682832718288,-0.8890099270328984,-16.85840288619379,8.553155373224792,gaussian,-1.1967474972571572,1.352069931245868,1.8056294390517884,0.889639675617218,0.8633802533149719,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000054,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000054_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000054_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000054_right.png,-0.008530243892118084,-0.00033328653093383386,-0.016831828835079797,0.008536752355007131,-8.530243892118085,-0.33328653093383387,-16.831828835079797,8.536752355007131,gaussian,1.958933358970434,3.5176025030879092,4.0262820659533425,0.889639675617218,0.8633802533149719,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000055,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000055_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000055_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000055_right.png,-0.007226428852535793,0.0006410321930341266,-0.01692478188522355,0.007254805044470038,-7.2264288525357925,0.6410321930341266,-16.92478188522355,7.2548050444700385,gaussian,1.1877460712812162,-4.18470571383008,4.350000303586896,0.889639675617218,0.8633802533149719,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000056,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000056_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000056_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000056_right.png,-0.005162036376949283,0.0011616131203680835,-0.016905441660085372,0.005291121298775804,-5.162036376949283,1.1616131203680835,-16.905441660085373,5.291121298775804,gaussian,4.4243367404271154,0.528477539017461,4.455787708356311,0.889639675617218,0.8633802533149719,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000057,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000057_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000057_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000057_right.png,-0.0034645312610842626,0.001155214853303293,-0.017097823799197547,0.003652053972263096,-3.4645312610842627,1.1552148533032929,-17.097823799197545,3.6520539722630962,gaussian,-2.4229839916431604,-13.991549177188206,14.199799287364415,0.889639675617218,0.8633802533149719,0.0,2,True
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000058,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000058_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000058_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000058_right.png,-0.002084604494822525,-5.318009549613963e-05,-0.017181771006793658,0.0020852827200145436,-2.084604494822525,-0.05318009549613963,-17.181771006793657,2.0852827200145434,gaussian,3.0021604458513913,-3.56882276550302,4.663631983144387,0.0,0.0,0.0,0,False
20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000059,20260506_181720_nic_rail1_sfp_port_1_task_1,nic,sfp_port_1,nic_card_mount_1,images/left/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000059_left.png,images/center/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000059_center.png,images/right/20260506_181720_nic_rail1_sfp_port_1_task_1/20260506_181720_nic_rail1_sfp_port_1_task_1_collect_000059_right.png,-0.0006750360866636569,-0.001761753863632744,-0.017393168561333303,0.0018866505755764857,-0.6750360866636569,-1.7617538636327439,-17.393168561333304,1.8866505755764857,gaussian,9.332335642192424,6.974152256096938,11.650377171137299,0.8477588891983032,0.8640121817588806,0.0,2,True
